id,year,business_id,created_at,updated_at
d27f14dd-ffc5-406c-b90a-008a48623d9d,2023,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
075abf42-ffac-47bf-bb55-d2a05c881929,2024,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
ac49e288-9219-42bd-972c-1878ccc81758,2025,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
876ec32c-bb50-4f95-ad3b-32827cba01db,2026,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
c9f58c3f-bccd-4ce2-b084-b01d15a9cc6a,2027,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
daf90b2e-8cee-407d-903c-1f0edde7b58c,2028,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
c04fdefc-dc83-4143-bb04-052953d5af29,2029,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
daf60864-64a9-4764-a47d-1630fafd8656,2030,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
12573164-7612-4c26-849d-42f56d905418,2031,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
26b449d0-b2de-4b4a-b34c-7254ca4eef23,2032,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
f640bf67-4485-4cff-884d-deca16a6f09e,2033,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
b1b7e6e5-9f04-485d-90aa-6c9beed952cd,2034,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
acf76251-da27-4851-9fb3-06e09d797737,2035,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
bdaade4a-c1c0-4c21-bf5b-62f5171116eb,2036,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
290826d5-b6f3-4471-b501-1005cf7beab1,2037,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
3ca57908-c74c-4c32-a74c-618b790511e4,2022,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
9a4c0ba5-2478-4f73-b2e8-60b3c3921b39,2021,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
79c59f2a-b7b7-4151-a004-cdd92d68e82a,2020,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
e42c20d0-4d9f-49c0-bac9-461f657356f5,2019,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
bd4c2374-f6e9-4781-8ebe-d7805592948f,2018,2b1a11c4-9184-41ed-9faa-e08576a3346e,2023-12-06 23:24:07,2023-12-06 23:24:07
bd6f77be-eb7f-4fc4-9f3e-4e2aa389e4b4,2023,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
89547880-7487-4c14-8dee-745ee77c75d2,2024,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
4d44a831-b747-4855-acf6-1b213ee65e2d,2025,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
136d8c09-2371-4b29-b171-e595587af0d5,2026,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
1b738acc-312c-46ce-b52f-2f98308aedec,2027,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
e84e317a-7472-4330-8ac5-e2390f2b7dcc,2028,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
1fad41be-ff51-4d5d-a4ff-9f847c0cf279,2029,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
7afacb8d-eb24-4bf8-8873-2394f9c09655,2030,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
b8a0b945-e5dc-4e5b-988b-3f9e887af8d5,2031,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
5ce1029b-76a2-4e72-b69a-5df2d712a312,2032,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
bd06fa80-59c7-4478-8c72-88e5f65afa71,2033,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
d5a27f44-907e-484c-8244-cf11354e74b4,2034,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
0a111b34-a114-4ecd-9d70-73984efd053b,2035,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
560eba84-2c40-4fc1-93cf-63493c5f71f0,2036,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
b4c9fc3f-9120-4afa-838b-c7ea789e749b,2037,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
8e1b369d-8878-4b60-8ab4-eab9469b7548,2022,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
955e0254-3e83-4579-8303-14e2d1c1cfe7,2021,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
dfee08f2-596e-48e4-85ac-3d666e68cd52,2020,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
21b432ca-5cd5-422e-981c-fa9b60a35694,2019,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
7e57977c-1cb1-4016-9211-1966bca6f7e8,2018,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12
96454ebb-a19e-4195-acbb-9dc686282e8c,2023,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
3d81ce2b-7090-410f-80e6-8e1090bbaf0e,2024,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
0f32da16-aa71-4db3-bf89-46f0dcb97a0e,2025,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
525beb2d-b6da-4c08-9a17-673d7b86372e,2026,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
850fbaf3-44ff-4658-9635-07f189dad2d9,2027,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
e0ba1bbf-1721-4940-8b4b-f7ddf7e2c2f1,2028,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
a053989d-2bdb-4d99-8cc9-c040c2c94c60,2029,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
35f65e2f-b482-4f4f-8b8f-8b5fab8eb6ed,2030,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
7912cd1f-b384-49ef-bebf-17ce05eb95f4,2031,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
3d144bf6-4978-4e47-a7b6-7baa933ffa26,2032,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
f64e0c24-720b-4ac3-a70f-f199f0488335,2033,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
ad672666-d42d-4e94-9cea-12cc71b0db7b,2034,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
d7f18a6c-b360-477c-9c38-b1b3d5d5af39,2035,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
e6e19fa3-d7a4-407e-93e5-71bc308c4543,2036,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
6e015dce-2cf6-4206-895a-37c8a8bf14c1,2037,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
20b0e76c-150e-41c5-acfc-e043f2526b9e,2022,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
fb29e7fc-f72f-4024-99cd-687def8a8342,2021,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
756b7025-44b1-41ad-b97f-8c8d2de49f39,2020,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
f62f4ecc-8e7e-43d0-83db-5d688a7594f3,2019,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
8bb53b16-1513-415a-ab61-379bd32e26f0,2018,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18
feec37dc-495f-4d85-a317-e892affad119,2023,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
384a45d6-be3e-4fba-87d7-1e93b8d105ad,2024,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
cefa5ec3-322b-4e7f-81f3-1e963320c0ab,2025,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
46fc8d2a-871d-46bf-b2d8-9fe5ab57419c,2026,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
4225d40e-218a-4709-ab53-a952c9e70797,2027,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
9ccf7994-3ae5-446d-ae86-90035b29e5ef,2028,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
9230d113-3b44-42fe-b39b-52fb673c4faf,2029,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
a8dc1723-cc9d-4a5c-9450-9f106ad70e1d,2030,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
2c8d5a77-ed24-4086-a7ad-7be51f705836,2031,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
5dd199ac-8483-46c7-b8fb-b69a63865215,2032,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
9f8b9e2c-5157-406b-9aa4-be7d4616815c,2033,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
730d38d7-0748-4304-aa74-7f59115032cc,2034,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
d25a0622-be73-4dc6-8ded-2f0c9d9fa0e8,2035,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
279181f1-0d94-4f51-8df5-6e6912267174,2036,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
bff142ae-8d3c-4d32-8346-b31fbec574a8,2037,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
32e22e9f-1899-49c3-8b66-a5633b84b0ad,2022,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
2c435271-face-46bc-a7ab-83b1af67cfa5,2021,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
a83ba43e-47a4-4589-80f6-d3c634de06eb,2020,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
3b05562e-b2e5-4feb-a0d7-8defd3ee305c,2019,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
ce84f528-62fa-4cab-896b-8ca2f425727a,2018,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29
42327510-6255-4ee5-8155-de898d682c8b,2023,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
9ebcc0b6-1a5d-451d-848d-6535d2637fb6,2024,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
5a53eea2-c9a2-47d0-8d97-2f0638b6e540,2025,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
dfa9f484-12ea-404e-92e9-4f84d82d4bea,2026,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
b40754bd-e9a1-4e24-80bb-c5306da12e59,2027,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
2f9e8298-64bc-438d-86ce-8286c720e591,2028,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
db913fff-fee6-40f9-9d0e-4868f3e0c647,2029,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
50f4f68b-7cdb-4776-a895-e26c19455dc4,2030,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
309e38a9-44b7-403b-af91-aabcfacb6993,2031,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
cdd5da0c-5ef5-40b0-8d82-0825c9a66916,2032,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
5c24e812-ea76-4ac7-ab93-c9684a11d8ac,2033,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
c1562f90-3f8b-4050-ad74-782c6ae1ac94,2034,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
4b864020-5b26-45d5-8fc9-4434f07a4759,2035,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
c557ff11-1ffa-4744-bba7-4ca49400e9bd,2036,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
66a78cfc-03d6-4aaf-9501-74ef03e33e90,2037,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
196322cb-5940-4f1a-838c-46dc901f28e9,2022,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
d187371f-9e10-47a5-a91e-63fb8e304ad4,2021,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
2a338a34-d88d-495b-bb32-cd0f0e628d3f,2020,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
aae11351-38e1-4891-abf1-eacf74eb4b93,2019,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
f4962d50-69be-4dfa-afd4-1949a7d0ae3f,2018,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34
e1137c21-a882-4e3e-a004-06b0db8d773e,2023,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
523eb6a0-22b1-40dc-bb68-7a7c5dcf92f1,2024,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
85367617-ea5a-4a8b-a9f2-5806e4eae418,2025,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
97e339ea-8632-431d-8d2f-a1a01e772e8e,2026,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
6774617a-944c-4df4-a6cd-323b7c522cf5,2027,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
456dcf0f-9c3f-4d60-bdca-4686a1597fbc,2028,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
4481fdaf-febc-477b-80e2-67c1e797f881,2029,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
f852d8ff-4d8e-4966-a143-0b5b247fa4d6,2030,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
c4c6b9b3-2dd5-4347-928b-1ef99fb37982,2031,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
20a254a6-df41-4353-83f5-fa9062a9fa8d,2032,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
36544b25-66d6-47dd-9ec3-2a5a8be3b5b7,2033,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
9a4d33b6-6383-464f-8ac8-9a03a9a7d7b2,2034,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
e9566da8-ceec-4e9b-ac78-7ecb4f0249df,2035,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
f227961c-a54c-4e59-8bbb-ad56d6a22a05,2036,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
49fedea2-d9c5-4f95-846a-10d671a6dbf6,2037,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
d0a45564-1f27-4058-94ea-fe4aed6f71b5,2022,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
2391c354-1900-44c2-beb2-78d85dc9e261,2021,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
27afe6af-251c-4a05-9e4d-b0c93e366893,2020,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
10df2ed1-3773-4bad-a210-08774f170bee,2019,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
bc3c61d2-d430-4615-9fc7-dcff22a9e67b,2018,ac8df7f7-8a27-4460-879d-99918ca7110b,2023-12-06 23:24:41,2023-12-06 23:24:41
8cac3f0f-eb9f-4edb-814b-29027e676243,2023,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
1f9217f0-abb3-4f92-aad8-14f560dce36d,2024,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
7cd39a42-5403-4cdf-bd3f-4bc2da4cceaa,2025,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
93a6d263-18ea-4258-aa3c-985d5fdd80c6,2026,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
93ceb77b-5170-42a2-8f13-5da2857c1bad,2027,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
73f73a9e-f620-4d8e-b787-acc26e7040c8,2028,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
289d4178-24ca-473a-8fe6-4a54982b17a8,2029,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
3094fbc9-22be-4b21-8511-94cacfdfc7a7,2030,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
cea3f1fa-920a-47b6-8035-302929c69a75,2031,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
f6308814-75fb-4a97-b106-a62d59ebdff0,2032,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
b766c1d3-7972-48c1-8d1a-9c8bf9be1dcf,2033,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
80ffd510-b876-4e0e-b873-6c119846c4ca,2034,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
a8ed04ac-b998-4081-89ae-012827eadce0,2035,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
95629f29-3235-4825-bc2b-c2212bedd192,2036,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
335bfa40-c6f3-49db-82a2-5e6c822c0cba,2037,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
24c718f9-83d9-45bd-a942-9625610cb17e,2022,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
af592eaf-5bf8-4c84-8bf4-dbc5bffbb2c2,2021,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
f428b5c6-9331-4dac-b98a-9cb3bf818370,2020,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
e3cb03be-33b9-4540-8a5f-3bac11ef53b8,2019,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
1b417bab-0008-4c9b-8f37-ddf36260b0f2,2018,13a2a974-8d77-400f-89bf-332d93f6b977,2023-12-06 23:24:46,2023-12-06 23:24:46
91a5e59e-839d-45b3-a6f7-1b2db1976e01,2023,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
210ff359-14e5-421d-8e2e-e71b73f1207a,2024,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
5b4d6b1a-bbf0-45bc-99b8-77ba935576e7,2025,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
dc42a426-9fd3-4921-87c2-e696323a0a68,2026,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
ca2aec27-2585-4126-8f3b-9aee63fa86c9,2027,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
ef62284b-925e-421f-986a-bc925479e019,2028,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
62bccd98-0cc0-417d-b6bd-304133a1c589,2029,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
571cd19b-7bff-4f50-9ffd-8d6baa665dd5,2030,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
215c2cb1-a059-436b-ad33-75babb6a2470,2031,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
6fec0fa1-3858-4f1e-ad23-689dc8cd65f5,2032,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
707f8da6-63ad-4669-9080-31483a81e74f,2033,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
85c3e548-ab5d-4a51-bb8d-4ac47658df9f,2034,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
93959019-9727-49a1-8086-26ecdacbf130,2035,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
ddfe9471-8ffd-4c57-9773-846c890d5095,2036,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
d72139b7-137f-4423-8711-84c1a7b7b8f4,2037,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
591ed219-bb5e-4ce4-a1e9-37da1bc236e4,2022,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
6129bbaf-7504-4285-92af-d6c76f5b83e6,2021,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
f3442e10-be68-4520-bfa4-d112e0990ef6,2020,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
54c240c9-7f12-4aa5-97e4-60e918cd7c8b,2019,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
72c4a880-bb92-4981-a516-e43b76f1dc78,2018,fa61fe1d-35e1-4186-a2e9-9c9ab3e79020,2023-12-06 23:24:51,2023-12-06 23:24:51
7d0b58ef-3017-472b-9214-0921e0cf367c,2023,5e668076-6ec8-451b-b49b-517cd5c83f19,2023-12-06 23:25:02,2023-12-06 23:25:02
d708af06-ad9a-4b0a-8c59-467dc8b72de3,2024,5e668076-6ec8-451b-b49b-517cd5c83f19,2023-12-06 23:25:02,2023-12-06 23:25:02
d856bedb-8566-4426-9377-e976387cf1ca,2025,5e668076-6ec8-451b-b49b-517cd5c83f19,2023-12-06 23:25:02,2023-12-06 23:25:02
df52b595-ddab-4568-9776-92d8befcb5a4,2026,5e668076-6ec8-451b-b49b-517cd5c83f19,2023-12-06 23:25:02,2023-12-06 23:25:02
acc78062-1da6-4efc-8434-e47060366ad8,2027,5e668076-6ec8-451b-b49b-517cd5c83f19,2023-12-06 23:25:02,2023-12-06 23:25:02
f9f05e19-a153-478b-8378-ef6ac7550374,2028,5e668076-6ec8-451b-b49b-517cd5c83f19,2023-12-06 23:25:02,2023-12-06 23:25:02
4c5be25b-daa9-422c-a9f3-f97aaca29513,2029,5e668076-6ec8-451b-b49b-517cd5c83f19,2023-12-06 23:25:02,2023-12-06 23:25:02
6fef6fad-8c73-415a-b209-de9494427151,2030,5e668076-6ec8-451b-b49b-517cd5c83f19,2023-12-06 23:25:02,2023-12-06 23:25:02
